length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local,efficiency_global_routed,efficiency_local_routed,directness_lcc_linkwise,directness_all_linkwise
18056.564000000002,18056.564000000002,14.777970087858977,0.7738608941191691,0.7738608941191691,8,1,140.568,1250.267,0.6505973622269232,0.6323238314946168,0.9259973446257238,0.4881832393332038,0.7861288549733022,0.7861288549733022
23521.807999999994,23521.807999999994,16.280921472653898,0.7540887207899385,0.7540887207899385,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7585834975816378,0.7585834975816378
23521.807999999994,23521.807999999994,16.280921472653898,0.7507150101754113,0.7507150101754113,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7574949649524477,0.7574949649524477
23521.807999999994,23521.807999999994,16.280921472653898,0.7418190083173056,0.7418190083173056,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7575495811067645,0.7575495811067645
23521.807999999994,23521.807999999994,16.280921472653898,0.7373456859732263,0.7373456859732263,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7610099044296655,0.7610099044296655
23521.807999999994,23521.807999999994,16.280921472653898,0.7495212245780022,0.7495212245780022,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.755831140298874,0.755831140298874
23521.807999999994,23521.807999999994,16.280921472653898,0.7445037019589088,0.7445037019589088,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7536789518332588,0.7536789518332588
23521.807999999994,23521.807999999994,16.280921472653898,0.7438696274341327,0.7438696274341327,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7645811867038944,0.7645811867038944
23521.807999999994,23521.807999999994,16.280921472653898,0.7498792180708553,0.7498792180708553,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.763346764416073,0.763346764416073
23521.807999999994,23521.807999999994,16.280921472653898,0.7508012294762128,0.7508012294762128,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7645000591761728,0.7645000591761728
23521.807999999994,23521.807999999994,16.280921472653898,0.7441779441782314,0.7441779441782314,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7599612868847746,0.7599612868847746
23521.807999999994,23521.807999999994,16.280921472653898,0.7466495168562804,0.7466495168562804,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7554638306866489,0.7554638306866489
23521.807999999994,23521.807999999994,16.280921472653898,0.7455825895368716,0.7455825895368716,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.765206030012651,0.765206030012651
23521.807999999994,23521.807999999994,16.280921472653898,0.7451911916382055,0.7451911916382055,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7626981552322938,0.7626981552322938
23521.807999999994,23521.807999999994,16.280921472653898,0.7369977634130137,0.7369977634130137,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7501003751370412,0.7501003751370412
23521.807999999994,23521.807999999994,16.280921472653898,0.7387823789610879,0.7387823789610879,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7587647308625183,0.7587647308625183
23521.807999999994,23521.807999999994,16.280921472653898,0.7468516588128281,0.7468516588128281,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7599847476043734,0.7599847476043734
23521.807999999994,23521.807999999994,16.280921472653898,0.7510713500630453,0.7510713500630453,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7562531801780094,0.7562531801780094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742.644,1742.644,2.5071669501675182,0.9823304314847761,0.9823304314847761,2,1,0,0,0.9752760324514164,0,0.9752760324514163,0,0.9779216395175658,0.9779216395175658
1742.644,1742.644,2.5071669501675182,0.9823304314847741,0.9823304314847741,2,1,0,0,0.9752760324514164,0,0.9752760324514163,0,0.9779216395175658,0.9779216395175658
1742.644,1742.644,2.5071669501675182,0.9823304314847746,0.9823304314847746,2,1,0,0,0.9752760324514164,0,0.9752760324514163,0,0.977921639517566,0.977921639517566
1742.644,1742.644,2.5071669501675182,0.9823304314847736,0.9823304314847736,2,1,0,0,0.9752760324514164,0,0.9752760324514163,0,0.977921639517566,0.977921639517566
1742.644,1742.644,2.5071669501675182,0.9823304314847742,0.9823304314847742,2,1,0,0,0.9752760324514164,0,0.9752760324514163,0,0.977921639517566,0.977921639517566
1742.644,1742.644,2.5071669501675182,0.9823304314847751,0.9823304314847751,2,1,0,0,0.9752760324514164,0,0.9752760324514163,0,0.977921639517566,0.977921639517566
4676.366000000001,4676.366000000001,4.194690211986217,0.7900159112902733,0.7900159112902733,3,1,0,320.467,0.9223460322571534,0.903482632206415,0.967868558881092,0.4108907021822766,0.8330861616760344,0.8330861616760344
4676.366000000001,4676.366000000001,4.194690211986217,0.790015911290278,0.790015911290278,3,1,0,320.467,0.9223460322571534,0.903482632206415,0.967868558881092,0.4108907021822766,0.8330861616760343,0.8330861616760343
4676.366000000001,4676.366000000001,4.194690211986217,0.7900159112902775,0.7900159112902775,3,1,0,320.467,0.9223460322571534,0.903482632206415,0.967868558881092,0.4108907021822766,0.8330861616760344,0.8330861616760344
4676.366000000001,4676.366000000001,4.194690211986217,0.7900159112902828,0.7900159112902828,3,1,0,320.467,0.9223460322571534,0.903482632206415,0.967868558881092,0.4108907021822766,0.8330861616760344,0.8330861616760344
4676.366000000001,4676.366000000001,4.194690211986217,0.7900159112902767,0.7900159112902767,3,1,0,320.467,0.9223460322571534,0.903482632206415,0.967868558881092,0.4108907021822766,0.8330861616760343,0.8330861616760343
4676.366000000001,4676.366000000001,4.194690211986217,0.7900159112902769,0.7900159112902769,3,1,0,320.467,0.9223460322571534,0.903482632206415,0.967868558881092,0.4108907021822766,0.8330861616760344,0.8330861616760344
6334.766999999998,6334.766999999998,5.684451195704061,0.7740531151522732,0.7740531151522732,4,1,0,320.467,0.8525075136620152,0.8957933283515953,0.9671931073883259,0.5994196704577198,0.8196943412549851,0.8196943412549851
6334.766999999998,6334.766999999998,5.684451195704061,0.7740531151522718,0.7740531151522718,4,1,0,320.467,0.8525075136620152,0.8957933283515953,0.9671931073883259,0.5994196704577198,0.8196943412549852,0.8196943412549852
6334.766999999998,6334.766999999998,5.684451195704061,0.7740531151522712,0.7740531151522712,4,1,0,320.467,0.8525075136620152,0.8957933283515953,0.9671931073883259,0.5994196704577198,0.8196943412549852,0.8196943412549852
6334.766999999998,6334.766999999998,5.684451195704061,0.7740531151522714,0.7740531151522714,4,1,0,320.467,0.8525075136620152,0.8957933283515953,0.9671931073883259,0.5994196704577198,0.8196943412549852,0.8196943412549852
6334.766999999998,6334.766999999998,5.684451195704061,0.7740531151522695,0.7740531151522695,4,1,0,320.467,0.8525075136620152,0.8957933283515953,0.9671931073883259,0.5994196704577198,0.8196943412549852,0.8196943412549852
11135.581000000002,11135.581000000002,8.751541719103113,0.7321735452066024,0.7321735452066024,5,1,140.568,1327.696,0.8251647924378231,0.8797093563921502,0.9441875754228097,0.4726330067576905,0.7697828892011357,0.7697828892011357
11135.581000000002,11135.581000000002,8.751541719103113,0.7321735452066083,0.7321735452066083,5,1,140.568,1327.696,0.8251647924378231,0.8797093563921502,0.9441875754228097,0.4726330067576905,0.7697828892011359,0.7697828892011359
11135.581000000002,11135.581000000002,8.751541719103113,0.7321735452065906,0.7321735452065906,5,1,140.568,1327.696,0.8251647924378231,0.8797093563921502,0.9441875754228097,0.4726330067576905,0.7697828892011359,0.7697828892011359
11135.581000000002,11135.581000000002,8.751541719103113,0.7321735452066047,0.7321735452066047,5,1,140.568,1327.696,0.8251647924378231,0.8797093563921502,0.9441875754228097,0.4726330067576905,0.7697828892011359,0.7697828892011359
11135.581000000002,11135.581000000002,8.751541719103113,0.7321735452066058,0.7321735452066058,5,1,140.568,1327.696,0.8251647924378231,0.8797093563921502,0.9441875754228097,0.4726330067576905,0.7697828892011359,0.7697828892011359
11135.581000000002,11135.581000000002,8.751541719103113,0.7321735452066009,0.7321735452066009,5,1,140.568,1327.696,0.8251647924378231,0.8797093563921502,0.9441875754228097,0.4726330067576905,0.7697828892011359,0.7697828892011359
13249.13000000001,13249.13000000001,10.51242293426401,0.7556079749361828,0.7556079749361828,6,1,140.568,1327.696,0.7836548262533058,0.8239163131953627,0.9397844541082895,0.40311828380481524,0.7789542083467871,0.7789542083467871
13249.13000000001,13249.13000000001,10.51242293426401,0.7556079749361814,0.7556079749361814,6,1,140.568,1327.696,0.7836548262533058,0.8239163131953627,0.9397844541082895,0.40311828380481524,0.778954208346787,0.778954208346787
13249.13000000001,13249.13000000001,10.51242293426401,0.7556079749361736,0.7556079749361736,6,1,140.568,1327.696,0.7836548262533058,0.8239163131953627,0.9397844541082895,0.40311828380481524,0.778954208346787,0.778954208346787
13249.13000000001,13249.13000000001,10.51242293426401,0.755607974936186,0.755607974936186,6,1,140.568,1327.696,0.7836548262533058,0.8239163131953627,0.9397844541082895,0.40311828380481524,0.7789542083467871,0.7789542083467871
13249.13000000001,13249.13000000001,10.51242293426401,0.7556079749361801,0.7556079749361801,6,1,140.568,1327.696,0.7836548262533058,0.8239163131953627,0.9397844541082895,0.40311828380481524,0.778954208346787,0.778954208346787
13249.13000000001,13249.13000000001,10.51242293426401,0.7556079749361753,0.7556079749361753,6,1,140.568,1327.696,0.7836548262533058,0.8239163131953627,0.9397844541082895,0.40311828380481524,0.7789542083467871,0.7789542083467871
18913.74500000002,18913.74500000002,12.930249403487267,0.6998740650895242,0.6998740650895242,7,1,140.568,1327.696,0.7798121299883242,0.7566271313548417,0,0,0.7280013408360777,0.7280013408360777
18913.74500000002,18913.74500000002,12.930249403487267,0.7025133311808855,0.7025133311808855,7,1,140.568,1327.696,0.7798121299883242,0.7566271313548417,0,0,0.7304901007707927,0.7304901007707927
18913.74500000002,18913.74500000002,12.930249403487267,0.7034239948637713,0.7034239948637713,7,1,140.568,1327.696,0.7798121299883242,0.7566271313548417,0,0,0.7354663117537359,0.7354663117537359
18913.74500000002,18913.74500000002,12.930249403487267,0.7017108944285141,0.7017108944285141,7,1,140.568,1327.696,0.7798121299883242,0.7566271313548417,0,0,0.7285947901836249,0.7285947901836249
18913.74500000002,18913.74500000002,12.930249403487267,0.6980713272902117,0.6980713272902117,7,1,140.568,1327.696,0.7798121299883242,0.7566271313548417,0,0,0.7327749048873547,0.7327749048873547
23521.807999999994,23521.807999999994,16.280921414176913,0.7475975716398161,0.7475975716398161,8,1,140.568,1610.3779999999995,0.6865725185614865,0.6988110187670256,0,0,0.7615733826525607,0.7615733826525607
